PERIODO_EVALUACION,PERIODO_VENTA,TIPO_PERIODO,FECHA_EVALUACION,VENTA_CANAL,VENTA_PDV_CODIGO,VENTA_PDV_DESC,VENTA_USUARIO,TIPO_PRODUCTO,SERVICIO,TIPO_VENTA_DES,NRO_SEC,ESTADO,NRO_PEDIDO,PEDIDO_ESTADO,CANTIDAD_LINEAS,FECHA_HORA_ENTREGA,NRO_SOT,SOT_ESTADO,UGIS,FECHA_INSTALACION,DEPARTAMENTO,PROVINCIA,DISTRITO,PACK_CHIP,EQUIPO_MARCA,EQUIPO_MODELO,CARGO_FIJO,PLAN_COMERCIAL,CAMPANA_APLICADA,OPERADOR_CEDENTE,TIPO_ENTREGA,DERIVACION_CANAL,DERIVACION_PDV_CODIGO,DERIVACION_PDV_DESC,ESTADO_ACTIVACION,VALIDACION_VENTA,MOTIVO_ASIGNACION,FECHA_ACTIVACION,ORIGEN_VTA_PDV,ORIGEN_VTA_PDV_DESC,CARGO_FIJO_ACTIVACION,SOCIO_LATAM,ORIGEN_CLIENTE,TIPO_COINCIDENCIA,TIPO_PAGO_ORIGEN
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413470,MOVIL,PORTABILIDAD,POSTPAGO,97298954,APROBADO,126551684,PEDIDO ENTREGADO,1,01/09/2025 17:50,,,,,LIMA,LIMA,VILLA EL SALVADOR,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,CADENA,P553,TOTTUS VES,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413470,MOVIL,PORTABILIDAD,POSTPAGO,97287950,APROBADO,126534837,PEDIDO ENTREGADO,1,01/09/2025 15:06,,,,,PUNO,SAN ROMAN,JULIACA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,FUERA DE BASE,FUERA DE BASE,PREPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415742,MOVIL,PORTABILIDAD,POSTPAGO,97283514,APROBADO,126528176,PEDIDO ENTREGADO,1,01/09/2025 10:25,,,,,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8414495,MOVIL,PORTABILIDAD,POSTPAGO,97309181,ANULADO,,,1,,,,,,HUANUCO,HUANUCO,AMARILIS,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,NO DERIVADO,5PTW,RECUPERA_PORT_OUT,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8414495,MOVIL,PORTABILIDAD,POSTPAGO,97304818,ANULADO,,,1,,,,,,,,,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,NO DERIVADO,5PTW,RECUPERA_PORT_OUT,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8405239,MOVIL,PORTABILIDAD,POSTPAGO,97299892,APROBADO,126547830,PEDIDO ENTREGADO,1,01/09/2025 17:33,,,,,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,FUERA DE BASE,FUERA DE BASE,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8408347,MOVIL,PORTABILIDAD,POSTPAGO,97306166,APROBADO,126558884,PEDIDO ENTREGADO,1,01/09/2025 20:02,,,,,LIMA,LIMA,COMAS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CADENA,BCVF,RIPLEY COMAS 2,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,PREPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415750,MOVIL,PORTABILIDAD,POSTPAGO,97292994,ANULADO,,,1,,,,,,LIMA,LIMA,COMAS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,NO DERIVADO,5PTW,RECUPERA_PORT_OUT,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415760,MOVIL,PORTABILIDAD,POSTPAGO,97295918,APROBADO,126543210,PEDIDO ENTREGADO,2,01/09/2025 15:59,,,,,LIMA,LIMA,SAN JUAN DE LURIGANCHO,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,LATAM,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401291,MOVIL,PORTABILIDAD,POSTPAGO,97304895,APROBADO,126556539,PEDIDO ENTREGADO,1,02/09/2025 09:36,,,,,ANCASH,HUARAZ,INDEPENDENCIA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415667,MOVIL,PORTABILIDAD,POSTPAGO,97287520,APROBADO,126534528,PEDIDO ENTREGADO,1,01/09/2025 14:27,,,,,AREQUIPA,AREQUIPA,PAUCARPATA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415761,MOVIL,PORTABILIDAD,POSTPAGO,97304494,APROBADO,126556968,PEDIDO ENTREGADO,1,01/09/2025 19:07,,,,,LAMBAYEQUE,CHICLAYO,CHICLAYO,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CADENA,K3WM,FOOD RETAIL LAMBAYEQUE SN,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,LATAM,BASE MES-1,POR DOCUMENTO,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407280,MOVIL,PORTABILIDAD,POSTPAGO,97295258,APROBADO,126568942,PEDIDO ENTREGADO,1,02/09/2025 10:53,,,,,PIURA,SULLANA,SULLANA,CHIP,,,29.9,Max 29.90,PORTABILIDAD EXCLUSIVA,MOVISTAR,PRESENCIAL,CADENA,SE95,TOTTUS SULLANA_SN,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,29.9,,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8414495,MOVIL,PORTABILIDAD,POSTPAGO,97309177,ANULADO,,,1,,,,,,PASCO,PASCO,SIMON BOLIVAR,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,NO DERIVADO,5PTW,RECUPERA_PORT_OUT,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8404329,MOVIL,PORTABILIDAD,POSTPAGO,97301092,ANULADO,126598067,PEDIDO ANULADO,1,,,,,,LIMA,CALLAO,CALLAO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CADENA,C8DH,GMG INTEG MINKA,VENTA BRUTA,,,,,,,LATAM,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401703,MOVIL,PORTABILIDAD,POSTPAGO,97305008,ANULADO,,,1,,,,,,PIURA,PIURA,PIURA,CHIP,,,54.9,MAX 54.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,6MO5,HIPER_TOTTUS_PIURA2,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415601,MOVIL,PORTABILIDAD,POSTPAGO,97294949,APROBADO,126540794,PEDIDO ENTREGADO,1,01/09/2025 15:42,,,,,LIMA,LIMA,LOS OLIVOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,FUERA DE BASE,FUERA DE BASE,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8403731,MOVIL,PORTABILIDAD,POSTPAGO,97306221,ANULADO,,,1,,,,,,,,,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,NO DERIVADO,5PTW,RECUPERA_PORT_OUT,VENTA BRUTA,,,,,,,LATAM,BASE MES ACTUAL,POR LINEA,PREPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407338,MOVIL,PORTABILIDAD,POSTPAGO,97287290,APROBADO,126542952,PEDIDO ENTREGADO,3,01/09/2025 20:44,,,,,LIMA,LIMA,LOS OLIVOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P029,CAC UNICACHI,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8403731,MOVIL,PORTABILIDAD,POSTPAGO,97297503,APROBADO,126544691,PEDIDO ENTREGADO,1,01/09/2025 16:12,,,,,LIMA,LIMA,PUEBLO LIBRE,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415554,MOVIL,PORTABILIDAD,POSTPAGO,97295789,APROBADO,126542580,PEDIDO ENTREGADO,1,01/09/2025 15:24,,,,,ICA,PISCO,PISCO,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CADENA,EQ3M,FOOD RETAIL PISCO_SN,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MES ACTUAL,POR LINEA,PREPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415750,MOVIL,PORTABILIDAD,POSTPAGO,97283208,ANULADO,,,1,,,,,,AREQUIPA,ISLAY,MOLLENDO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,JSOS,ESTILOS ISLAY,VENTA PERDIDA,,"Finaliza en CAC o CADENA  y SI cumple C/P, Sec mas antigua en 2d",14/09/2025 00:00,DV04,DV04 - TLVTS_A365,79.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8405239,MOVIL,PORTABILIDAD,POSTPAGO,97308638,APROBADO,126582803,PEDIDO ENTREGADO,1,02/09/2025 15:25,,,,,TACNA,TACNA,TACNA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P020,CAC TACNA,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8414495,MOVIL,PORTABILIDAD,POSTPAGO,97304579,ANULADO,,,1,,,,,,,,,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,NO DERIVADO,5PTW,RECUPERA_PORT_OUT,VENTA BRUTA,,,,,,,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8109387,MOVIL,PORTABILIDAD,POSTPAGO,97284098,APROBADO,126557627,PEDIDO ENTREGADO,1,01/09/2025 19:18,,,,,ICA,CHINCHA,CHINCHA ALTA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CADENA,L43Y,FOOD RETAIL CHINCHA_SN,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413675,MOVIL,PORTABILIDAD,POSTPAGO,97286117,APROBADO,126532137,PEDIDO ENTREGADO,1,01/09/2025 18:27,,,,,LIMA,LIMA,SANTIAGO DE SURCO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8406395,MOVIL,PORTABILIDAD,POSTPAGO,97296496,APROBADO,126543147,PEDIDO ENTREGADO,1,01/09/2025 16:41,,,,,LIMA,LIMA,CARABAYLLO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413470,MOVIL,ALTA NUEVA,POSTPAGO,97291003,APROBADO,126538070,PEDIDO ENTREGADO,1,01/09/2025 15:11,,,,,LIMA,LIMA,CARABAYLLO,CHIP,,,69.9,Max Ilimitado 69.90,ALTA REGULAR,,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,01/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR DOCUMENTO,
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415743,MOVIL,PORTABILIDAD,POSTPAGO,97284396,APROBADO,126529476,PEDIDO ENTREGADO,1,02/09/2025 09:46,,,,,TUMBES,TUMBES,TUMBES,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407679,MOVIL,PORTABILIDAD,POSTPAGO,97291468,APROBADO,126552443,PEDIDO ENTREGADO,1,01/09/2025 18:01,,,,,ICA,NASCA,NASCA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,8PK3,CARSA INTEG NAZCA,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8408446,MOVIL,PORTABILIDAD,POSTPAGO,97289167,APROBADO,126536606,PEDIDO ENTREGADO,1,01/09/2025 15:27,,,,,LA LIBERTAD,TRUJILLO,EL PORVENIR,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415506,MOVIL,PORTABILIDAD,POSTPAGO,97282960,APROBADO,126592719,PEDIDO ENTREGADO,1,02/09/2025 18:20,,,,,LIMA,HUAURA,HUACHO,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CADENA,MXHY,FOOD RETAIL HUACHO_SN,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415752,MOVIL,PORTABILIDAD,POSTPAGO,97285979,APROBADO,126532129,PEDIDO ENTREGADO,1,01/09/2025 11:39,,,,,LIMA,CALLAO,CALLAO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415749,MOVIL,PORTABILIDAD,POSTPAGO,97290343,APROBADO,126537430,PEDIDO ENTREGADO,1,01/09/2025 15:01,,,,,LIMA,LIMA,ATE,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407338,MOVIL,PORTABILIDAD,POSTPAGO,97287290,APROBADO,126542952,PEDIDO ENTREGADO,3,01/09/2025 20:44,,,,,LIMA,LIMA,LOS OLIVOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P029,CAC UNICACHI,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413479,MOVIL,PORTABILIDAD,POSTPAGO,97284483,APROBADO,126594017,PEDIDO ENTREGADO,1,02/09/2025 18:37,,,,,LIMA,HUARAL,HUARAL,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CADENA,5Q63,TOTTUS HUARAL PDV,VENTA ACTIVA,,,03/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415554,MOVIL,PORTABILIDAD,POSTPAGO,97286447,APROBADO,126532602,PEDIDO ENTREGADO,1,01/09/2025 11:47,,,,,JUNIN,HUANCAYO,EL TAMBO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413536,MOVIL,PORTABILIDAD,POSTPAGO,97299360,APROBADO,126547678,PEDIDO ENTREGADO,1,01/09/2025 17:11,,,,,PIURA,SULLANA,SULLANA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413457,MOVIL,PORTABILIDAD,POSTPAGO,97292034,APROBADO,126541773,PEDIDO ENTREGADO,1,01/09/2025 17:37,,,,,PUNO,SAN ROMAN,JULIACA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,BITEL,PRESENCIAL,CAC,P054,CAC JULIACA REAL PLAZA,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MES-1,POR LINEA,PREPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8405239,MOVIL,PORTABILIDAD,POSTPAGO,97299515,APROBADO,126547512,PEDIDO ENTREGADO,1,01/09/2025 17:48,,,,,CAJAMARCA,CAJAMARCA,CAJAMARCA,CHIP,,,79.9,Max Ilimitado 79.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,79.9,LATAM,BASE MES-1,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8401703,MOVIL,PORTABILIDAD,POSTPAGO,97296163,APROBADO,126544513,PEDIDO ENTREGADO,1,01/09/2025 16:01,,,,,JUNIN,HUANCAYO,HUANCAYO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,MOVISTAR,PRESENCIAL,CAC,P037,CAC HUANCAYO,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8415743,MOVIL,PORTABILIDAD,POSTPAGO,97296963,APROBADO,126543698,PEDIDO ENTREGADO,1,01/09/2025 16:19,,,,,LIMA,LIMA,CERCADO DE LIMA,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8407694,MOVIL,PORTABILIDAD,POSTPAGO,97299450,APROBADO,126547600,PEDIDO ENTREGADO,1,01/09/2025 17:11,,,,,LIMA,LIMA,CHORRILLOS,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,DELIVERY,DELIVERY,DELIVERY,DELIVERY,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,LATAM,BASE MES ACTUAL,POR LINEA,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413465,MOVIL,PORTABILIDAD,POSTPAGO,97301585,APROBADO,126556923,PEDIDO ENTREGADO,1,01/09/2025 19:41,,,,,LIMA,LIMA,ATE,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CAC,P068,CAC SANTA CLARA,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,FUERA DE BASE,FUERA DE BASE,POSTPAGO
202509,202509,MES ACTUAL,01/09/2025 00:00,TELEVENTAS OUTBOUND,5PTW,RECUPERA,E8413465,MOVIL,PORTABILIDAD,POSTPAGO,97305003,APROBADO,126559307,PEDIDO ENTREGADO,1,01/09/2025 19:56,,,,,LIMA,CALLAO,CALLAO,CHIP,,,69.9,Max Ilimitado 69.90,DTO PORTABILIDAD POSTPAGO,ENTEL,PRESENCIAL,CADENA,SR99,HMETRO SMP_SN,VENTA ACTIVA,,,02/09/2025 00:00,5PTW,RECUPERA_PORT_OUT,69.9,,BASE MESES ANTERIORES,POR LINEA,POSTPAGO
